citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa
Hammad2025,ARTICLE,Exploring the multifaceted roles of GLP-1 receptor agonists; a comprehensive review,"Hammad, Bisma Fatima and Zafar, Nimrah and Ullah, Muneeb and Faisal, Syeda Jazilah and Iftikhar, Fizzah and Waheed, Haadia and Muzaffar, Muhammad Waleed and Ahmed, Khadija and Ashraf, Faz and Zahid, Komal and Akhtar, Maimoona and Mahmmoud Fadelallah Eljack, Mohammed",2025,Frontiers in Clinical Diabetes and Healthcare,10.3389/fcdhc.2025.1590530,https://www.scopus.com/pages/publications/105011342006?origin=resultslist,,6,,Review,Cited by: 9; All Open Access; Gold Open Access; Green Open Access,True,True,True
Xu2026,ARTICLE,Molecular evidence associating GLP-1 receptor agonists and brain-derived neurotrophic factors in neurodegenerative and psychiatric disorders: A systematic review,"Xu, Tianyi and Zheng, Yang Jing and Wong, Sabrina and Dri, Christine E. and Zhou, Xin Tong and Teopiz, Kayla M. and Le, Gia Han and McIntyre, Roger S.",2026,Asian Journal of Psychiatry,10.1016/j.ajp.2026.104870,https://www.scopus.com/pages/publications/105028942605?origin=resultslist,,117,,Review,Cited by: 4; All Open Access; Hybrid Gold Open Access,True,True,False
Shen2026,ARTICLE,Medication Safety and Perioperative Risk Management of GLP-1 Receptor Agonists: A Pharmacist-Led Framework for Individualized Care,"Shen, Naitao and Zhu, Chenyang and Wang, Fengqing and Wu, Miaolian",2026,Therapeutics and Clinical Risk Management,10.2147/TCRM.S623743,https://www.scopus.com/pages/publications/105048234100?origin=resultslist,,22,,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Facciorusso2025715,ARTICLE,Effects of Glucagon-Like Peptide-1 Receptor Agonists on Upper Gastrointestinal Endoscopy: A Meta-Analysis,"Facciorusso, Antonio and Ramai, Daryl and Dhar, Jahnvi and Samanta, Jayanta and Chandan, Saurabh and Gkolfakis, Paraskevas and Crinò, Stefano Francesco and Maida, Marcello and Anderloni, Andrea and Boskoski, Ivo and Triantafyllou, Konstantinos and Dinis-Ribeiro, Mario and Hassan, Cesare and Fuccio, Lorenzo and Arvanitakis, Marianna",2025,Clinical Gastroenterology and Hepatology,10.1016/j.cgh.2024.07.021,https://www.scopus.com/pages/publications/85203255754?origin=resultslist,715 - 725.e3,23,5,Review,Cited by: 43; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Llinares-Arvelo2025,ARTICLE,Targeting Sarcopenia in CKD: The Emerging Role of GLP-1 Receptor Agonists,"Llinares-Arvelo, Vicente and Martínez-Alberto, Carlos E. and González-Luis, Ainhoa and Macía-Heras, Manuel and Siverio-Morales, Orlando and Navarro-González, Juan F. and Donate-Correa, Javier",2025,International Journal of Molecular Sciences,10.3390/ijms26168096,https://www.scopus.com/pages/publications/105014255430?origin=resultslist,,26,16,Review,Cited by: 7; All Open Access; Gold Open Access; Green Open Access,True,True,True
Ntikoudi2025,ARTICLE,"Metabolic-Associated Steatotic Liver Disease (MASLD) and Type 2 Diabetes: Mechanisms, Diagnostic Approaches, and Therapeutic Interventions","Ntikoudi, Anastasia and Papachristou, Anastasia and Tsalkitzi, Afroditi and Margari, Nikoletta and Evangelou, Eleni and Vlachou, Eugenia",2025,Diabetology,10.3390/diabetology6040023,https://www.scopus.com/pages/publications/105003449586?origin=resultslist,,6,4,Review,Cited by: 9; All Open Access; Gold Open Access; Green Open Access,True,True,True
Dahshan2026,ARTICLE,"Glucagon-like peptide-1 receptor agonists in movement disorders: From Parkinson's disease to the broader spectrum — Mechanisms, evidence, and future directions","Dahshan, Ahmed and Khalil, Marwa Ibrahim Mahfouz and El-Jaafary, Shaimaa I. and Al Yamani, Ahmed",2026,Clinical Parkinsonism and Related Disorders,10.1016/j.prdoa.2026.100461,https://www.scopus.com/pages/publications/105041392260?origin=resultslist,,15,,Review,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Lu2026,ARTICLE,Glucagon-like peptide-1 and dual/triple receptor agonists in the treatment of metabolic dysfunction-associated steatotic liver disease: advances in mechanistic research,"Lu, Xinyi and Yang, Li",2026,Frontiers in Medicine,10.3389/fmed.2026.1763185,https://www.scopus.com/pages/publications/105031056712?origin=resultslist,,13,,Review,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Bi2026,ARTICLE,Glucagon-like peptide-1 receptor agonists and risk of depression: a systematic review and meta-analysis,"Bi, Zheng and Jiao, Zhiyu and Li, Jinju and Fang, Zhaohui",2026,BMC Psychiatry,10.1186/s12888-026-08016-x,https://www.scopus.com/pages/publications/105038431761?origin=resultslist,,26,1,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Bhat2025,ARTICLE,Efficacy and safety of incretin co-agonists: Transformative advances in cardiometabolic healthcare,"Bhat, Sowrabha and Fernandez, Cornelius J. and Lakshmi, Vijaya and Pappachan, Joseph M.",2025,World Journal of Cardiology,10.4330/wjc.v17.i8.107991,https://www.scopus.com/pages/publications/105013851652?origin=resultslist,,17,8,Review,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Mostafa2024,ARTICLE,"Risk of bone fracture by using dipeptidyl peptidase-4 inhibitors, glucagon-like peptide-1 receptor agonists, or sodium-glucose cotransporter-2 inhibitors in patients with type 2 diabetes mellitus: a network meta-analysis of population-based cohort studies","Mostafa, Mohamed E. A. and Alrasheed, Tariq",2024,Frontiers in Endocrinology,10.3389/fendo.2024.1410883,https://www.scopus.com/pages/publications/85207517192?origin=resultslist,,15,,Review,Cited by: 10; All Open Access; Gold Open Access; Green Open Access,True,True,True
Suter2025,ARTICLE,The Role of GLP-1RA Medications in Medical Weight Loss and the Positive Impacts on Lipid Management,"Suter, Blair and Rhodes, Allison and Bigeh, Allison and Frommeyer, Timothy and Mehta, Laxmi S.",2025,Current Cardiovascular Risk Reports,10.1007/s12170-025-00761-0,https://www.scopus.com/pages/publications/105000828951?origin=resultslist,,19,1,Review,Cited by: 2; All Open Access; Hybrid Gold Open Access,True,True,False
Kuthati2025,ARTICLE,Therapeutic Effects of GLP-1 Receptor Agonists and DPP-4 Inhibitors in Neuropathic Pain: Mechanisms and Clinical Implications,"Kuthati, Yaswanth and Davuluri, Venkata Naga Goutham and Wong, Chih-Shung",2025,Biomolecules,10.3390/biom15050622,https://www.scopus.com/pages/publications/105006920234?origin=resultslist,,15,5,Review,Cited by: 28; All Open Access; Gold Open Access; Green Open Access,True,True,True
Aguado2026,ARTICLE,Exploring the therapeutic potential of GLP-1 receptor agonists in pulmonary arterial hypertension,"Aguado, Benoit and Lacoste-Palasset, Thomas and Ruffenach, Grégoire and Bauer, Fabrice and Savale, Laurent and Humbert, Marc and Montani, David and Antigny, Fabrice",2026,ERJ Open Research,10.1183/23120541.01479-2025,https://www.scopus.com/pages/publications/105045468562?origin=resultslist,,12,3,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Dalbeni2025,ARTICLE,Glucagon-Like Peptide-1 Receptor Agonists and Hepatocellular Carcinoma Prevention: A Meta-Analysis and Clinical Decision Framework,"Dalbeni, Andrea and Vicardi, Marco and Natola, Leonardo Antonio and Cattazzo, Filippo and Auriemma, Alessandra and Lombardi, Rosa and Cinque, Felice and Dalle Carbonare, Luca and Mantovani, Alessandro and Sacerdoti, David",2025,Cancer Medicine,10.1002/cam4.71434,https://www.scopus.com/pages/publications/105024486755?origin=resultslist,,14,24,Review,Cited by: 6; All Open Access; Gold Open Access; Green Open Access,True,True,True
Abdelrahman2025,ARTICLE,Harnessing GLP-1 Receptor Agonists for Obesity Treatment: Prospects and Obstacles on the Horizon,"Abdelrahman, Riad Mohammed and Musa, Taha Hussein and Arbab, Ismail Adam and Suliman, Mohsen Hussein and Ahmed, Eltieb Omer and Mohamed, Asma Noureldaim and Musa, Hassan Hussein and Jalal, Mohammed and Gasmallah, Sahar Ibrahim",2025,Journal of Obesity,10.1155/jobe/9919810,https://www.scopus.com/pages/publications/105022736599?origin=resultslist,,2025,1,Review,Cited by: 11; All Open Access; Gold Open Access; Green Open Access,True,True,True
Doumani2024,ARTICLE,GLP-1 Receptor Agonists and Diabetic Kidney Disease: A Game Charger in the Field?,"Doumani, Georgia and Theofilis, Panagiotis and Tsimihodimos, Vasilis and Kalaitzidis, Rigas G.",2024,Life,10.3390/life14111478,https://www.scopus.com/pages/publications/85210449360?origin=resultslist,,14,11,Review,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True
Buonanno2025,ARTICLE,The potential role of GLP-1 receptor agonists in the management of psoriatic disease: a scoping review,"Buonanno, Simona and Gaggiano, Carla and Terribili, Riccardo and Cantarini, Luca and Frediani, Bruno and Gentileschi, Stefano",2025,Inflammation Research,10.1007/s00011-025-02140-2,https://www.scopus.com/pages/publications/105022521800?origin=resultslist,,74,1,Review,Cited by: 13; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
La Vignera2026,ARTICLE,Personalization of incretin therapy: can GLP-1 and GIP receptor polymorphisms influence therapy response?,"La Vignera, Sandro and Condorelli, Rosita A",2026,Journal of the Endocrine Society,10.1210/jendso/bvag149,https://www.scopus.com/pages/publications/105045224912?origin=resultslist,,10,8,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Khashayar2024,ARTICLE,Hypoglycemic agents and bone health; an umbrella systematic review of the clinical trials’ meta-analysis studies,"Khashayar, Pouria and Rad, Farid Farahani and Tabatabaei-Malazy, Ozra and Golabchi, Sara MohammadHosseinzadeh and Khashayar, Patricia and Mohammadi, Mehdi and Ebrahimpour, Sholeh and Larijani, Bagher",2024,Diabetology and Metabolic Syndrome,10.1186/s13098-024-01518-2,https://www.scopus.com/pages/publications/85212756386?origin=resultslist,,16,1,Review,Cited by: 6; All Open Access; Gold Open Access; Green Open Access,True,True,True
Deng2024,ARTICLE,First-line treatment with sodium-glucose cotransporter 2 inhibitors and glucagon-like peptide-1 receptor agonists in type 2 diabetic population at low risk of cardiovascular disease: a meta-analysis,"Deng, Rui and Mei, Kaibo and Song, Tiangang and Huang, Jinyi and Wu, Yifan and Yu, Peng and Yan, Zhiwei and Liu, Xiao",2024,Frontiers in Endocrinology,10.3389/fendo.2024.1289643,https://www.scopus.com/pages/publications/85185270286?origin=resultslist,,15,,Review,Cited by: 5; All Open Access; Gold Open Access; Green Open Access,True,True,True
Kuchakulla20269,ARTICLE,Impact of GLP-1 Receptor Agonists on Male Fertility: Emerging Evidence and Future Directions,"Kuchakulla, Manish and Poppas, Phillip J. and Wald, Gal and Masterson, John M. and Gurayah, Aaron A. and Bhambhvani, Hriday P. and Kashanian, James A.",2026,Urology,10.1016/j.urology.2025.09.038,https://www.scopus.com/pages/publications/105045519737?origin=resultslist,9 - 17,213,,Review,Cited by: 5; All Open Access; Green Open Access,True,False,True
Schmitz2026625,ARTICLE,GLP-1 receptor agonists for kidney transplant recipients,"Schmitz, Sarah H and Orandi, Babak J",2026,Nephrology Dialysis Transplantation,10.1093/ndt/gfaf199,https://www.scopus.com/pages/publications/105034768443?origin=resultslist,625 - 635,41,4,Review,Cited by: 5; All Open Access; Green Open Access,True,False,True
Saldívar-Cerón2025,ARTICLE,Oral Small-Molecule GLP-1 Receptor Agonists: Mechanistic Insights and Emerging Therapeutic Strategies,"Saldívar-Cerón, Héctor Iván and Vargas-Camacho, Jorge Arturo and León-Cabrera, Sonia and Briseño-Díaz, Paola and Castañeda-Ramírez, Ari Evelyn and Muciño-Galicia, Axel Eduardo and Díaz-Domínguez, María Regina",2025,Scientia Pharmaceutica,10.3390/scipharm93020026,https://www.scopus.com/pages/publications/105008899220?origin=resultslist,,93,2,Review,Cited by: 16; All Open Access; Gold Open Access; Green Open Access,True,True,True
McIntyre2026896,ARTICLE,Glucagon-Like Peptide-1 Receptor Agonists for Mood Disorders and Suicide Risk,"McIntyre, Roger S.",2026,Biological Psychiatry,10.1016/j.biopsych.2026.04.019,https://www.scopus.com/pages/publications/105041645467?origin=resultslist,896 - 904,100,8,Review,Cited by: 1; All Open Access; Hybrid Gold Open Access,True,True,False
Marassi2025102,ARTICLE,Real-world Evidence on Oral Semaglutide for the Management of Type 2 Diabetes. A Narrative Review for Clinical Practice,"Marassi, M. and Fadini, G.P.",2025,Clinical Therapeutics,10.1016/j.clinthera.2024.11.005,https://www.scopus.com/pages/publications/85210757157?origin=resultslist,102 - 110,47,1,Review,Cited by: 22; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Morales20251977,ARTICLE,How to individualize renoprotective therapy in obese patients with chronic kidney disease: a commentary by the Diabesity Working Group of the ERA,"Morales, Enrique and Martin, William P. and Bevc, Sebastjan and Jenssen, Trond G. and Miglinas, Marius and Trillini, Matias",2025,Nephrology Dialysis Transplantation,10.1093/ndt/gfaf069,https://www.scopus.com/pages/publications/105017448969?origin=resultslist,1977 - 1988,40,10,Review,Cited by: 6; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Grandone20251985,ARTICLE,Preoperative weight loss by noninvasive approach in patients with obesity scheduled for bariatric and metabolic surgery: an update narrative review of indications and results available until 2024,"Grandone, Ilenia and Nannipieri, Monica and Conte, Caterina and Cava, Edda and Schiavo, Luigi",2025,Updates in Surgery,10.1007/s13304-025-02198-x,https://www.scopus.com/pages/publications/105002395010?origin=resultslist,1985 - 1999,77,7,Review,Cited by: 8; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Miousse2025C1822,ARTICLE,GLP-1 receptor agonists in the context of cancer: the road ahead,"Miousse, Isabelle R.",2025,American Journal of Physiology - Cell Physiology,10.1152/ajpcell.00245.2025,https://www.scopus.com/pages/publications/105005508417?origin=resultslist,C1822 - C1828,328,6,Review,Cited by: 12; All Open Access; Bronze Open Access; Green Open Access,True,False,True
Bushi2025,ARTICLE,Association of GLP-1 Receptor Agonists With Risk of Suicidal Ideation and Behaviour: A Systematic Review and Meta-Analysis,"Bushi, Ganesh and Khatib, Mahalaqua Nazli and Rohilla, Shivam and Singh, Mahendra Pratap and Uniyal, Nidhi and Ballal, Suhas and Bansal, Pooja and Bhopte, Kiran and Gupta, Manika and Gaidhane, Abhay M. and Tomar, Balvir S. and Ashraf, Ayash and Ravi Kumar, M. and Chauhan, Ashish Singh and Sah, Sanjit and Serhan, Hashem Abu and Shabil, Muhammed",2025,Diabetes/Metabolism Research and Reviews,10.1002/dmrr.70037,https://www.scopus.com/pages/publications/85217657863?origin=resultslist,,41,2,Review,Cited by: 22; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Ali2026,ARTICLE,Glucagon-like peptide-1 receptor agonists as potential preventive and therapeutic agents in ischemic stroke,"Ali, Muhammad and Yang, Meng and Eide, Sarah and Sun, Hong-Shuo and Jin, Tianru and Feng, Zhong-Ping",2026,Advanced Neurology,10.36922/AN025150027,https://www.scopus.com/pages/publications/105037167181?origin=resultslist,,5,2,Review,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False
Asif2025,ARTICLE,Incidence of Glaucoma in Type 2 Diabetes Patients Treated With GLP-1 Receptor Agonists: A Systematic Review and Meta-Analysis,"Asif, Maheen and Asif, Aliza and Rahman, Ummi Aiman and Farooqi, Hanzala Ahmed and Fatima, Oshaz and Ali, Waqar and Jafar, Uzair and Jaber, Mohammed Hammad",2025,"Endocrinology, Diabetes and Metabolism",10.1002/edm2.70059,https://www.scopus.com/pages/publications/105007759993?origin=resultslist,,8,4,Review,Cited by: 6; All Open Access; Gold Open Access; Green Open Access,True,True,True
Albor2026,ARTICLE,The Role of GLP1 Receptor Agonists and Multi-agonist Incretin Therapies for Specific Obesity-related Health Conditions: Evidence and Rationale for Prioritisation,"Albor, Christo and Anyiam, Oluwaseun and Boyle, Luke D. and Makaronidis, Janine and Tan, Rachael and Iftikhar, Sahar and Burzic, Amna and Lajeunesse Trempe, Fannie and Stanley, Moira and Bhatti, Aniqah and Scragg, Jadine and Badawy, Layla and Moqeem, Komal and Idris, Iskandar and Andrews, Rob C. and Sen Gupta, Piya and Hughes, David and McCullough, Katherine and Tan, Tricia and McGowan, Barbara",2026,Current Obesity Reports,10.1007/s13679-026-00707-6,https://www.scopus.com/pages/publications/105034957916?origin=resultslist,,15,1,Review,Cited by: 3; All Open Access; Green Open Access,True,False,True
